Circuit: * C:\Users\USER\Desktop\ECE445_SeniorDesign\Notebooks\Kanin\Simulation\Buck-converter.asc

WARNING: Node N004 is floating.
WARNING: Node N002 is floating.

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.0720333 ++++++++++++++++++++to 0.0720333
Heightened Def Con from 0.0720667 ++++++++++++++++++++to 0.0720667
Heightened Def Con from 0.0720938 +++++++++++++++++++to 0.0720938
Heightened Def Con from 0.0721 ++++++++++++++++++++to 0.0721
Heightened Def Con from 0.0721333 ++++++++++++++++++++to 0.0721333
Heightened Def Con from 0.0721563 +++++++++++++++++++to 0.0721563
Heightened Def Con from 0.0721667 ++++++++++++++++++++to 0.0721667
Heightened Def Con from 0.0722 ++++++++++++++++++++to 0.0722
Heightened Def Con from 0.0722188 +++++++++++++++++++to 0.0722188
Heightened Def Con from 0.0722333 ++++++++++++++++++++to 0.0722333
Heightened Def Con from 0.0722667 ++++++++++++++++++++to 0.0722667
Heightened Def Con from 0.0722813 +++++++++++++++++++to 0.0722813
Heightened Def Con from 0.0723 ++++++++++++++++++++to 0.0723
Heightened Def Con from 0.0723333 ++++++++++++++++++++to 0.0723333
Heightened Def Con from 0.0723438 +++++++++++++++++++to 0.0723438
Heightened Def Con from 0.0723667 ++++++++++++++++++++to 0.0723667
Heightened Def Con from 0.0724 ++++++++++++++++++++to 0.0724
Heightened Def Con from 0.0724063 +++++++++++++++++++to 0.0724063
Heightened Def Con from 0.0724333 ++++++++++++++++++++to 0.0724333
Heightened Def Con from 0.0724667 ++++++++++++++++++++to 0.0724667
Heightened Def Con from 0.0724688 +++++++++++++++++++to 0.0724688
Heightened Def Con from 0.0725 ++++++++++++++++++++to 0.0725
Heightened Def Con from 0.0725313 +++++++++++++++++++to 0.0725313
Heightened Def Con from 0.0725333 ++++++++++++++++++++to 0.0725333
Heightened Def Con from 0.0725667 ++++++++++++++++++++to 0.0725667
Heightened Def Con from 0.0725938 +++++++++++++++++++to 0.0725938
Heightened Def Con from 0.0726 ++++++++++++++++++++to 0.0726
Heightened Def Con from 0.0726333 ++++++++++++++++++++to 0.0726333
Heightened Def Con from 0.0726563 +++++++++++++++++++to 0.0726563
Heightened Def Con from 0.0726667 ++++++++++++++++++++to 0.0726667
Heightened Def Con from 0.0727 ++++++++++++++++++++to 0.0727
Heightened Def Con from 0.0727188 +++++++++++++++++++to 0.0727188
Heightened Def Con from 0.0727333 ++++++++++++++++++++to 0.0727333
Heightened Def Con from 0.0727667 ++++++++++++++++++++to 0.0727667
Heightened Def Con from 0.0727813 +++++++++++++++++++to 0.0727813
Heightened Def Con from 0.0728 ++++++++++++++++++++to 0.0728
Heightened Def Con from 0.0728333 ++++++++++++++++++++to 0.0728333
Heightened Def Con from 0.0728438 +++++++++++++++++++to 0.0728438
Heightened Def Con from 0.0728667 ++++++++++++++++++++to 0.0728667
Heightened Def Con from 0.0729 ++++++++++++++++++++to 0.0729
Heightened Def Con from 0.0729063 +++++++++++++++++++to 0.0729063
Heightened Def Con from 0.0729333 ++++++++++++++++++++to 0.0729333
Heightened Def Con from 0.0729667 ++++++++++++++++++++to 0.0729667
Heightened Def Con from 0.0729688 +++++++++++++++++++to 0.0729688
Heightened Def Con from 0.073 ++++++++++++++++++++to 0.073
Heightened Def Con from 0.0730313 +++++++++++++++++++to 0.0730313
Heightened Def Con from 0.0730333 ++++++++++++++++++++to 0.0730333
Heightened Def Con from 0.0730667 ++++++++++++++++++++to 0.0730667
Heightened Def Con from 0.0730938 +++++++++++++++++++to 0.0730938
Heightened Def Con from 0.0731 ++++++++++++++++++++to 0.0731
Heightened Def Con from 0.0731333 ++++++++++++++++++++to 0.0731333
Heightened Def Con from 0.0731563 +++++++++++++++++++to 0.0731563
Heightened Def Con from 0.0731667 ++++++++++++++++++++to 0.0731667
Heightened Def Con from 0.0732 ++++++++++++++++++++to 0.0732
Heightened Def Con from 0.0732188 +++++++++++++++++++to 0.0732188
Heightened Def Con from 0.0732333 ++++++++++++++++++++to 0.0732333
Heightened Def Con from 0.0732667 ++++++++++++++++++++to 0.0732667
Heightened Def Con from 0.0732813 +++++++++++++++++++to 0.0732813
Heightened Def Con from 0.0733 ++++++++++++++++++++to 0.0733
Heightened Def Con from 0.0733333 ++++++++++++++++++++to 0.0733333
Heightened Def Con from 0.0733438 +++++++++++++++++++to 0.0733438
Heightened Def Con from 0.0733667 ++++++++++++++++++++to 0.0733667
Heightened Def Con from 0.0734 ++++++++++++++++++++to 0.0734
Heightened Def Con from 0.0734063 +++++++++++++++++++to 0.0734063
Heightened Def Con from 0.0734333 ++++++++++++++++++++to 0.0734333
Heightened Def Con from 0.0734667 ++++++++++++++++++++to 0.0734667
Heightened Def Con from 0.0734688 +++++++++++++++++++to 0.0734688
Heightened Def Con from 0.0735 ++++++++++++++++++++to 0.0735
Heightened Def Con from 0.0735313 +++++++++++++++++++to 0.0735313
Heightened Def Con from 0.0735333 ++++++++++++++++++++to 0.0735333
Heightened Def Con from 0.0735667 ++++++++++++++++++++to 0.0735667
Heightened Def Con from 0.0735938 +++++++++++++++++++to 0.0735938
Heightened Def Con from 0.0736 ++++++++++++++++++++to 0.0736
Heightened Def Con from 0.0736333 ++++++++++++++++++++to 0.0736333
Heightened Def Con from 0.0736563 +++++++++++++++++++to 0.0736563
Heightened Def Con from 0.0736667 ++++++++++++++++++++to 0.0736667
Heightened Def Con from 0.0737 ++++++++++++++++++++to 0.0737
Heightened Def Con from 0.0737188 +++++++++++++++++++to 0.0737188
Heightened Def Con from 0.0737333 ++++++++++++++++++++to 0.0737333
Heightened Def Con from 0.0737667 ++++++++++++++++++++to 0.0737667
Heightened Def Con from 0.0737813 +++++++++++++++++++to 0.0737813
Heightened Def Con from 0.0738 ++++++++++++++++++++to 0.0738
Heightened Def Con from 0.0738333 ++++++++++++++++++++to 0.0738333
Heightened Def Con from 0.0738438 +++++++++++++++++++to 0.0738438
Heightened Def Con from 0.0738667 ++++++++++++++++++++to 0.0738667
Heightened Def Con from 0.0739 ++++++++++++++++++++to 0.0739
Heightened Def Con from 0.0739063 +++++++++++++++++++to 0.0739063
Heightened Def Con from 0.0739333 ++++++++++++++++++++to 0.0739333
Heightened Def Con from 0.0739667 ++++++++++++++++++++to 0.0739667
Heightened Def Con from 0.0739688 +++++++++++++++++++to 0.0739688
Heightened Def Con from 0.074 ++++++++++++++++++++to 0.074
Heightened Def Con from 0.0740313 +++++++++++++++++++to 0.0740313
Heightened Def Con from 0.0740333 ++++++++++++++++++++to 0.0740333
Heightened Def Con from 0.0740667 ++++++++++++++++++++to 0.0740667
Heightened Def Con from 0.0740938 +++++++++++++++++++to 0.0740938
Heightened Def Con from 0.0741 ++++++++++++++++++++to 0.0741
Heightened Def Con from 0.0741333 ++++++++++++++++++++to 0.0741333
Heightened Def Con from 0.0741563 +++++++++++++++++++to 0.0741563
Heightened Def Con from 0.0741667 ++++++++++++++++++++to 0.0741667
Heightened Def Con from 0.0742 ++++++++++++++++++++to 0.0742
Heightened Def Con from 0.0742188 +++++++++++++++++++to 0.0742188
Heightened Def Con from 0.0742333 ++++++++++++++++++++to 0.0742333
Heightened Def Con from 0.0742667 ++++++++++++++++++++to 0.0742667
Heightened Def Con from 0.0742813 +++++++++++++++++++to 0.0742813
Heightened Def Con from 0.0743 ++++++++++++++++++++to 0.0743
Heightened Def Con from 0.0743333 ++++++++++++++++++++to 0.0743333
Heightened Def Con from 0.0743438 +++++++++++++++++++to 0.0743438
Heightened Def Con from 0.0743667 ++++++++++++++++++++to 0.0743667
Heightened Def Con from 0.0744 ++++++++++++++++++++to 0.0744
Heightened Def Con from 0.0744063 +++++++++++++++++++to 0.0744063
Heightened Def Con from 0.0744333 ++++++++++++++++++++to 0.0744333
Heightened Def Con from 0.0744667 ++++++++++++++++++++to 0.0744667
Heightened Def Con from 0.0744688 +++++++++++++++++++to 0.0744688
Heightened Def Con from 0.0745 ++++++++++++++++++++to 0.0745
Heightened Def Con from 0.0745313 +++++++++++++++++++to 0.0745313
Heightened Def Con from 0.0745333 ++++++++++++++++++++to 0.0745333
Heightened Def Con from 0.0745667 ++++++++++++++++++++to 0.0745667
Heightened Def Con from 0.0745938 +++++++++++++++++++to 0.0745938
Heightened Def Con from 0.0746 ++++++++++++++++++++to 0.0746
Heightened Def Con from 0.0746333 ++++++++++++++++++++to 0.0746333
Heightened Def Con from 0.0746563 +++++++++++++++++++to 0.0746563
Heightened Def Con from 0.0746667 ++++++++++++++++++++to 0.0746667
Heightened Def Con from 0.0747 ++++++++++++++++++++to 0.0747
Heightened Def Con from 0.0747188 +++++++++++++++++++to 0.0747188
Heightened Def Con from 0.0747333 ++++++++++++++++++++to 0.0747333
Heightened Def Con from 0.0747667 ++++++++++++++++++++to 0.0747667
Heightened Def Con from 0.0747813 +++++++++++++++++++to 0.0747813
Heightened Def Con from 0.0748 ++++++++++++++++++++to 0.0748
Heightened Def Con from 0.0748333 ++++++++++++++++++++to 0.0748333
Heightened Def Con from 0.0748438 +++++++++++++++++++to 0.0748438
Heightened Def Con from 0.0748667 ++++++++++++++++++++to 0.0748667
Heightened Def Con from 0.0749 ++++++++++++++++++++to 0.0749
Heightened Def Con from 0.0749063 +++++++++++++++++++to 0.0749063
Heightened Def Con from 0.0749333 ++++++++++++++++++++to 0.0749333
Heightened Def Con from 0.0749667 ++++++++++++++++++++to 0.0749667
Heightened Def Con from 0.0749688 +++++++++++++++++++to 0.0749688
Heightened Def Con from 0.075 ++++++++++++++++++++to 0.075
Heightened Def Con from 0.0750313 +++++++++++++++++++to 0.0750313
Heightened Def Con from 0.0750333 ++++++++++++++++++++to 0.0750333
Heightened Def Con from 0.0750667 ++++++++++++++++++++to 0.0750667
Heightened Def Con from 0.0750938 +++++++++++++++++++to 0.0750938
Heightened Def Con from 0.0751 ++++++++++++++++++++to 0.0751
Heightened Def Con from 0.0751333 ++++++++++++++++++++to 0.0751333
Heightened Def Con from 0.0751563 +++++++++++++++++++to 0.0751563
Heightened Def Con from 0.0751667 ++++++++++++++++++++to 0.0751667
Heightened Def Con from 0.0752 ++++++++++++++++++++to 0.0752
Heightened Def Con from 0.0752188 +++++++++++++++++++to 0.0752188
Heightened Def Con from 0.0752333 ++++++++++++++++++++to 0.0752333
Heightened Def Con from 0.0752667 ++++++++++++++++++++to 0.0752667
Heightened Def Con from 0.0752813 +++++++++++++++++++to 0.0752813
Heightened Def Con from 0.0753 ++++++++++++++++++++to 0.0753
Heightened Def Con from 0.0753333 ++++++++++++++++++++to 0.0753333
Heightened Def Con from 0.0753438 +++++++++++++++++++to 0.0753438
Heightened Def Con from 0.0753667 ++++++++++++++++++++to 0.0753667
Heightened Def Con from 0.0754 ++++++++++++++++++++to 0.0754
Heightened Def Con from 0.0754063 +++++++++++++++++++to 0.0754063
Heightened Def Con from 0.0754333 ++++++++++++++++++++to 0.0754333
Heightened Def Con from 0.0754667 ++++++++++++++++++++to 0.0754667
Heightened Def Con from 0.0754688 +++++++++++++++++++to 0.0754688
Heightened Def Con from 0.0755 ++++++++++++++++++++to 0.0755
Heightened Def Con from 0.0755313 +++++++++++++++++++to 0.0755313
Heightened Def Con from 0.0755333 ++++++++++++++++++++to 0.0755333
Heightened Def Con from 0.0755667 ++++++++++++++++++++to 0.0755667
Heightened Def Con from 0.0755938 +++++++++++++++++++to 0.0755938
Heightened Def Con from 0.0756 ++++++++++++++++++++to 0.0756
Heightened Def Con from 0.0756333 ++++++++++++++++++++to 0.0756333
Heightened Def Con from 0.0756563 +++++++++++++++++++to 0.0756563
Heightened Def Con from 0.0756667 ++++++++++++++++++++to 0.0756667
Heightened Def Con from 0.0757 ++++++++++++++++++++to 0.0757
Heightened Def Con from 0.0757188 +++++++++++++++++++to 0.0757188
Heightened Def Con from 0.0757333 ++++++++++++++++++++to 0.0757333
Heightened Def Con from 0.0757667 ++++++++++++++++++++to 0.0757667
Heightened Def Con from 0.0757813 +++++++++++++++++++to 0.0757813
Heightened Def Con from 0.0758 ++++++++++++++++++++to 0.0758
Heightened Def Con from 0.0758333 ++++++++++++++++++++to 0.0758333
Heightened Def Con from 0.0758438 +++++++++++++++++++to 0.0758438
Heightened Def Con from 0.0758667 ++++++++++++++++++++to 0.0758667
Heightened Def Con from 0.0759 ++++++++++++++++++++to 0.0759
Heightened Def Con from 0.0759063 +++++++++++++++++++to 0.0759063
Heightened Def Con from 0.0759333 ++++++++++++++++++++to 0.0759333
Heightened Def Con from 0.0759667 ++++++++++++++++++++to 0.0759667
Heightened Def Con from 0.0759688 +++++++++++++++++++to 0.0759688
Heightened Def Con from 0.076 ++++++++++++++++++++to 0.076
Heightened Def Con from 0.0760313 +++++++++++++++++++to 0.0760313
Heightened Def Con from 0.0760333 ++++++++++++++++++++to 0.0760333
Heightened Def Con from 0.0760667 ++++++++++++++++++++to 0.0760667
Heightened Def Con from 0.0760938 +++++++++++++++++++to 0.0760938
Heightened Def Con from 0.0761 ++++++++++++++++++++to 0.0761
Heightened Def Con from 0.0761333 ++++++++++++++++++++to 0.0761333
Heightened Def Con from 0.0761563 +++++++++++++++++++to 0.0761563
Heightened Def Con from 0.0761667 ++++++++++++++++++++to 0.0761667
Heightened Def Con from 0.0762 ++++++++++++++++++++to 0.0762
Heightened Def Con from 0.0762188 +++++++++++++++++++to 0.0762188
Heightened Def Con from 0.0762333 ++++++++++++++++++++to 0.0762333
Heightened Def Con from 0.0762667 ++++++++++++++++++++to 0.0762667
Heightened Def Con from 0.0762813 +++++++++++++++++++to 0.0762813
Heightened Def Con from 0.0763 ++++++++++++++++++++to 0.0763
Heightened Def Con from 0.0763333 ++++++++++++++++++++to 0.0763333
Heightened Def Con from 0.0763438 +++++++++++++++++++to 0.0763438
Heightened Def Con from 0.0763667 ++++++++++++++++++++to 0.0763667
Heightened Def Con from 0.0764 ++++++++++++++++++++to 0.0764
Heightened Def Con from 0.0764063 +++++++++++++++++++to 0.0764063
Heightened Def Con from 0.0764333 ++++++++++++++++++++to 0.0764333
Heightened Def Con from 0.0764667 ++++++++++++++++++++to 0.0764667
Heightened Def Con from 0.0764688 +++++++++++++++++++to 0.0764688
Heightened Def Con from 0.0765 ++++++++++++++++++++to 0.0765
Heightened Def Con from 0.0765313 +++++++++++++++++++to 0.0765313
Heightened Def Con from 0.0765333 ++++++++++++++++++++to 0.0765333
Heightened Def Con from 0.0765667 ++++++++++++++++++++to 0.0765667
Heightened Def Con from 0.0765938 +++++++++++++++++++to 0.0765938
Heightened Def Con from 0.0766 ++++++++++++++++++++to 0.0766
Heightened Def Con from 0.0766333 ++++++++++++++++++++to 0.0766333
Heightened Def Con from 0.0766563 +++++++++++++++++++to 0.0766563
Heightened Def Con from 0.0766667 ++++++++++++++++++++to 0.0766667
Heightened Def Con from 0.0767 ++++++++++++++++++++to 0.0767
Heightened Def Con from 0.0767188 +++++++++++++++++++to 0.0767188
Heightened Def Con from 0.0767333 ++++++++++++++++++++to 0.0767333
Heightened Def Con from 0.0767667 ++++++++++++++++++++to 0.0767667
Heightened Def Con from 0.0767813 +++++++++++++++++++to 0.0767813
Heightened Def Con from 0.0768 ++++++++++++++++++++to 0.0768
Heightened Def Con from 0.0768333 ++++++++++++++++++++to 0.0768333
Heightened Def Con from 0.0768438 +++++++++++++++++++to 0.0768438
Heightened Def Con from 0.0768667 ++++++++++++++++++++to 0.0768667
Heightened Def Con from 0.0769 ++++++++++++++++++++to 0.0769
Heightened Def Con from 0.0769063 +++++++++++++++++++to 0.0769063
Heightened Def Con from 0.0769333 ++++++++++++++++++++to 0.0769333
Heightened Def Con from 0.0769667 ++++++++++++++++++++to 0.0769667
Heightened Def Con from 0.0769688 +++++++++++++++++++to 0.0769688
Heightened Def Con from 0.077 ++++++++++++++++++++to 0.077
Heightened Def Con from 0.0770313 +++++++++++++++++++to 0.0770313
Heightened Def Con from 0.0770333 ++++++++++++++++++++to 0.0770333
Heightened Def Con from 0.0770667 ++++++++++++++++++++to 0.0770667
Heightened Def Con from 0.0770938 +++++++++++++++++++to 0.0770938
Heightened Def Con from 0.0771 ++++++++++++++++++++to 0.0771
Heightened Def Con from 0.0771333 ++++++++++++++++++++to 0.0771333
Heightened Def Con from 0.0771563 +++++++++++++++++++to 0.0771563
Heightened Def Con from 0.0771667 ++++++++++++++++++++to 0.0771667
Heightened Def Con from 0.0772 ++++++++++++++++++++to 0.0772
Heightened Def Con from 0.0772188 +++++++++++++++++++to 0.0772188
Heightened Def Con from 0.0772333 ++++++++++++++++++++to 0.0772333
Heightened Def Con from 0.0772667 ++++++++++++++++++++to 0.0772667
Heightened Def Con from 0.0772813 +++++++++++++++++++to 0.0772813
Heightened Def Con from 0.0773 ++++++++++++++++++++to 0.0773
Heightened Def Con from 0.0773333 ++++++++++++++++++++to 0.0773333
Heightened Def Con from 0.0773438 +++++++++++++++++++to 0.0773438
Heightened Def Con from 0.0773667 ++++++++++++++++++++to 0.0773667
Heightened Def Con from 0.0774 ++++++++++++++++++++to 0.0774
Heightened Def Con from 0.0774063 +++++++++++++++++++to 0.0774063
Heightened Def Con from 0.0774333 ++++++++++++++++++++to 0.0774333
Heightened Def Con from 0.0774667 ++++++++++++++++++++to 0.0774667
Heightened Def Con from 0.0774688 +++++++++++++++++++to 0.0774688
Heightened Def Con from 0.0775 ++++++++++++++++++++to 0.0775
Heightened Def Con from 0.0775313 +++++++++++++++++++to 0.0775313
Heightened Def Con from 0.0775333 ++++++++++++++++++++to 0.0775333
Heightened Def Con from 0.0775667 ++++++++++++++++++++to 0.0775667
Heightened Def Con from 0.0775938 +++++++++++++++++++to 0.0775938
Heightened Def Con from 0.0776 ++++++++++++++++++++to 0.0776
Heightened Def Con from 0.0776333 ++++++++++++++++++++to 0.0776333
Heightened Def Con from 0.0776563 +++++++++++++++++++to 0.0776563
Heightened Def Con from 0.0776667 ++++++++++++++++++++to 0.0776667
Heightened Def Con from 0.0777 ++++++++++++++++++++to 0.0777
Heightened Def Con from 0.0777188 +++++++++++++++++++to 0.0777188
Heightened Def Con from 0.0777333 ++++++++++++++++++++to 0.0777333
Heightened Def Con from 0.0777667 ++++++++++++++++++++to 0.0777667
Heightened Def Con from 0.0777813 +++++++++++++++++++to 0.0777813
Heightened Def Con from 0.0778 ++++++++++++++++++++to 0.0778
Heightened Def Con from 0.0778333 ++++++++++++++++++++to 0.0778333
Heightened Def Con from 0.0778438 +++++++++++++++++++to 0.0778438
Heightened Def Con from 0.0778667 ++++++++++++++++++++to 0.0778667
Heightened Def Con from 0.0779 ++++++++++++++++++++to 0.0779
Heightened Def Con from 0.0779063 +++++++++++++++++++to 0.0779063
Heightened Def Con from 0.0779333 ++++++++++++++++++++to 0.0779333
Heightened Def Con from 0.0779667 ++++++++++++++++++++to 0.0779667
Heightened Def Con from 0.0779688 +++++++++++++++++++to 0.0779688
Heightened Def Con from 0.078 ++++++++++++++++++++to 0.078
Heightened Def Con from 0.0780313 +++++++++++++++++++to 0.0780313
Heightened Def Con from 0.0780333 ++++++++++++++++++++to 0.0780333
Heightened Def Con from 0.0780667 ++++++++++++++++++++to 0.0780667
Heightened Def Con from 0.0780938 +++++++++++++++++++to 0.0780938
Heightened Def Con from 0.0781 ++++++++++++++++++++to 0.0781
Heightened Def Con from 0.0781333 ++++++++++++++++++++to 0.0781333
Heightened Def Con from 0.0781563 +++++++++++++++++++to 0.0781563
Heightened Def Con from 0.0781667 ++++++++++++++++++++to 0.0781667
Heightened Def Con from 0.0782 ++++++++++++++++++++to 0.0782
